 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   395    3.497               0            -440;
   396    3.506               0            -482;
   397    3.515               0            -522;
   398    3.524               0            -561;
   399    3.533               0            -599;
   400    3.542               0            -635;
   401    3.551               0            -670;
   402    3.559               0            -703;
   403    3.568               0            -735;
   404    3.577               0            -764;
   405    3.586               0            -792;
   406    3.595               0            -819;
   407    3.604               0            -844;
   408    3.613               0            -867;
   409    3.621               0            -888;
   410    3.630               0            -907;
   411    3.639               0            -924;
   412    3.648               0            -940;
   413    3.657               0            -954;
   414    3.666               0            -966;
   415    3.674               0            -976;
   416    3.683               0            -985;
   417    3.692               0            -992;
   418    3.701               0            -997;
   419    3.710               0           -1001;
   420    3.719               0           -1004;
   421    3.728               0           -1005;
   422    3.736               0           -1005;
   423    3.745               0           -1005;
   424    3.754               0           -1001;
   425    3.763               0            -996;
   426    3.772               0            -990;
   427    3.781               0            -982;
   428    3.790               0            -973;
   429    3.798               0            -962;
   430    3.807               0            -951;
   431    3.816               0            -938;
   432    3.825               0            -924;
   433    3.834               0            -908;
   434    3.843               0            -891;
   435    3.852               0            -873;
   436    3.860               0            -854;
   437    3.869               0            -834;
   438    3.878               0            -813;
   439    3.887               0            -790;
   440    3.896               0            -767;
   441    3.905               0            -742;
   442    3.914               0            -717;
   443    3.922               0            -691;
   444    3.931               0            -664;
   445    3.940               0            -637;
   446    3.949               0            -608;
   447    3.958               0            -579;
   448    3.967               0            -549;
   449    3.976               0            -519;
   450    3.984               0            -488;
   451    3.993               0            -457;
   452    4.002               0            -425;
   453    4.011               0            -394;
   454    4.020               0            -362;
   455    4.029               0            -330;
   456    4.038               0            -297;
   457    4.046               0            -265;
   458    4.055               0            -233;
   459    4.064               0            -201;
   460    4.073               0            -168;
   461    4.082               0            -137;
   462    4.091               0            -105;
   463    4.099               0             -73;
   464    4.108               0             -42;
   465    4.117               0             -11;
   466    4.126               0              19;
   467    4.135               0              49;
   468    4.144               0              79;
   469    4.153               0             108;
   470    4.161               0             136;
   471    4.170               0             164;
   472    4.179               0             191;
   473    4.188               0             217;
   474    4.197               0             243;
   475    4.206               0             267;
   476    4.215               0             291;
   477    4.223               0             315;
   478    4.232               0             337;
   479    4.241               0             358;
   480    4.250               0             379;
   481    4.259               0             398;
   482    4.268               0             416;
   483    4.277               0             433;
   484    4.285               0             449;
   485    4.294               0             464;
   486    4.303               0             478;
   487    4.312               0             491;
   488    4.321               0             502;
   489    4.330               0             513;
   490    4.339               0             522;
   491    4.347               0             530;
   492    4.356               0             537;
   493    4.365               0             543;
   494    4.374               0             547;
   495    4.383               0             550;
   496    4.392               0             552;
   497    4.401               0             554;
   498    4.409               0             554;
   499    4.418               0             554;
   500    4.427               0             551;
   501    4.436               0             548;
   502    4.445               0             543;
   503    4.454               0             537;
   504    4.463               0             530;
   505    4.471               0             522;
   506    4.480               0             513;
   507    4.489               0             504;
   508    4.498               0             493;
   509    4.507               0             481;
   510    4.516               0             469;
   511    4.524               0             456;
   512    4.533               0             442;
   513    4.542               0             427;
   514    4.551               0             412;
   515    4.560               0             396;
   516    4.569               0             380;
   517    4.578               0             364;
   518    4.586               0             347;
   519    4.595               0             330;
   520    4.604               0             313;
   521    4.613               0             296;
   522    4.622               0             278;
   523    4.631               0             260;
   524    4.640               0             242;
   525    4.648               0             224;
   526    4.657               0             206;
   527    4.666               0             188;
   528    4.675               0             170;
   529    4.684               0             152;
   530    4.693               0             134;
   531    4.702               0             116;
   532    4.710               0              99;
   533    4.719               0              81;
   534    4.728               0              64;
   535    4.737               0              47;
   536    4.746               0              31;
   537    4.755               0              14;
   538    4.764               0              -2;
